order_id,customer_name,product_category,product_name,units_sold,unit_price,discount,sales_amount,order_date,city,segment,profit,unique_id
1019,Mark Allison,Dresses,Casual Midi,2.6557788944723617,4064.4,0.7,0.0,2024-10-22,Ahmedabad,B2C,877.21,1019_Mark Allison
1020,Russell Eaton,Jeans,Boyfriend Jeans,1.0,2691.715527131783,0.6464664310954064,0.0,2025-03-19,Pune,B2B,669.75,1020_Russell Eaton
1021,Amber Bowman,Dresses,Wrap Dress,2.6557788944723617,2691.715527131783,0.6464664310954064,0.0,2024-05-05,bengaluru,B2B,-705.72,1021_Amber Bowman
1031,Lauren Jensen,Dresses,Wrap Dress,2.6557788944723617,1872.05,0.15,0.0,2025-05-27,Pune,B2C,-863.9,1031_Lauren Jensen
1024,Thomas Long,Jackets,Puffer Coat,2.0,2691.715527131783,0.7,0.0,2025-02-19,Delhi,B2B,491.1,1024_Thomas Long
1025,Christine Reed,Jeans,Straight Cut,4.0,4595.08,0.6464664310954064,0.0,2025-07-18,Bangalore,B2C,330.82,1025_Christine Reed
1026,Colton Baxter,Accessories,Sunglasses,2.6557788944723617,2691.715527131783,0.6464664310954064,0.0,2024-12-21,Ahmedabad,B2B,-194.77,1026_Colton Baxter
1030,Brandi Jones,Dresses,Maxi Dress,3.0,1069.77,0.6464664310954064,0.0,2023-09-03,Hyd,B2C,1155.38,1030_Brandi Jones
1031,William Williams,Dresses,Wrap Dress,4.0,2691.715527131783,0.6464664310954064,0.0,2025-01-31,Bangalore,B2B,-960.24,1031_William Williams
1032,Kim Harris,Jeans,Boyfriend Jeans,2.6557788944723617,2182.01,0.6464664310954064,0.0,2025-01-25,Delhi,B2C,1377.61,1032_Kim Harris
1033,Jonathan Neal,Jeans,Straight Cut,2.6557788944723617,2691.715527131783,0.6464664310954064,0.0,2024-11-13,Hyd,B2B,903.69,1033_Jonathan Neal
1034,Nathan Stewart,Jackets,Puffer Coat,0.0,4449.36,0.7,0.0,2025-07-13,Delhi,B2B,-282.68,1034_Nathan Stewart
1036,Connie Cunningham,T-Shirts,Graphic Tee,2.0,2721.83,0.6464664310954064,0.0,2024-04-06,Ahmedabad,B2B,1213.95,1036_Connie Cunningham
1038,Courtney Riddle,T-Shirts,Crop Top,3.0,1692.38,0.6464664310954064,0.0,2024-01-20,bengaluru,B2C,1704.49,1038_Courtney Riddle
1039,Ashley Ramirez,Shoes,Boots,2.6557788944723617,1372.16,0.56,0.0,2025-05-20,Hyd,B2C,1626.51,1039_Ashley Ramirez
1040,Angel Nelson,Jackets,Denim Jacket,2.6557788944723617,2691.715527131783,0.6464664310954064,0.0,2024-11-15,Ahmedabad,B2C,693.6,1040_Angel Nelson
1041,Teresa Chavez,Jackets,Puffer Coat,2.6557788944723617,2691.715527131783,0.6464664310954064,0.0,2025-03-07,Ahmedabad,B2C,-983.06,1041_Teresa Chavez
1042,Richard Williams,Dresses,Bodycon,2.6557788944723617,2691.715527131783,0.6464664310954064,0.0,2025-04-12,Pune,B2C,283.39,1042_Richard Williams
1043,Deborah Walker,T-Shirts,Graphic Tee,2.6557788944723617,4575.93,0.56,0.0,2025-04-05,Ahmedabad,B2C,442.14,1043_Deborah Walker
1044,Elizabeth Williams,T-Shirts,Classic Tee,2.6557788944723617,2691.715527131783,0.6464664310954064,0.0,2024-09-12,bengaluru,B2B,-80.23,1044_Elizabeth Williams
1045,Connie Mills,Accessories,Sunglasses,2.6557788944723617,3477.16,0.6464664310954064,0.0,2025-02-10,Hyd,B2B,1323.75,1045_Connie Mills
1047,Matthew Thompson,Jeans,Straight Cut,3.0,2691.715527131783,0.6464664310954064,0.0,2025-06-12,Hyd,B2C,-395.76,1047_Matthew Thompson
1048,James Hughes,Jeans,Straight Cut,5.0,2691.715527131783,0.41,0.0,2024-10-16,Delhi,B2C,2409.26,1048_James Hughes
1050,Matthew Schmidt,Jeans,Slim Fit Jeans,1.0,1083.16,0.6464664310954064,0.0,2025-07-08,Pune,B2C,2904.29,1050_Matthew Schmidt
1051,Eric Wilson,Jeans,Boyfriend Jeans,2.6557788944723617,2691.715527131783,0.57,0.0,2025-04-26,Delhi,B2C,2857.9,1051_Eric Wilson
1052,Zachary Ramos,Jeans,Ripped Denim,2.6557788944723617,3252.49,0.56,0.0,2023-12-08,Bangalore,B2C,-11.15,1052_Zachary Ramos
1053,Debra Pollard,Dresses,Maxi Dress,2.6557788944723617,714.23,0.7,0.0,2025-07-21,Delhi,B2C,1057.24,1053_Debra Pollard
1054,Angela Martinez,T-Shirts,Classic Tee,2.6557788944723617,2691.715527131783,0.6464664310954064,0.0,2025-02-12,Pune,B2C,1002.96,1054_Angela Martinez
1055,Brett Burch,Jeans,Boyfriend Jeans,0.0,2691.715527131783,0.6464664310954064,0.0,2024-03-02,Pune,B2B,1374.9,1055_Brett Burch
1056,Jennifer English,Accessories,Sunglasses,6.0,2691.715527131783,0.6464664310954064,0.0,2025-07-11,Mumbai,B2C,-343.36,1056_Jennifer English
1057,Penny Campbell,Jackets,Puffer Coat,4.0,2691.715527131783,0.04,0.0,2024-12-23,Pune,B2C,1725.76,1057_Penny Campbell
1058,Karen Garcia,T-Shirts,Oversized T-shirt,2.6557788944723617,3982.53,0.7,0.0,2024-08-14,Pune,B2C,1912.49,1058_Karen Garcia
1060,Dylan Roberson,Jeans,Ripped Denim,2.6557788944723617,2813.51,0.6464664310954064,0.0,2025-07-14,Pune,B2C,94.96,1060_Dylan Roberson
1061,Kelsey Reyes,Accessories,Belts,2.6557788944723617,2291.15,0.33,0.0,2024-11-05,Mumbai,B2B,2536.3,1061_Kelsey Reyes
1063,Kristin Ho,T-Shirts,Graphic Tee,1.0,2691.715527131783,0.6464664310954064,0.0,2025-06-28,bengaluru,B2C,2147.75,1063_Kristin Ho
1065,Amanda Parker,Jeans,Boyfriend Jeans,5.0,2691.715527131783,0.6464664310954064,0.0,2024-05-28,bengaluru,B2C,2316.97,1065_Amanda Parker
1066,Joshua Figueroa,Shoes,Slip-ons,2.0,3479.44,0.6464664310954064,0.0,2025-01-15,Delhi,B2C,-252.78,1066_Joshua Figueroa
1067,Julie Howard,Dresses,Casual Midi,2.6557788944723617,3945.25,0.6464664310954064,0.0,2025-06-30,bengaluru,B2B,305.55,1067_Julie Howard
1069,Anna Allen,Accessories,Watches,2.0,2102.02,0.7,546.53,2024-03-11,Delhi,B2B,-992.61,1069_Anna Allen
1070,Kimberly Ho,Jackets,Leather Jacket,5.0,2691.715527131783,0.6464664310954064,0.0,2025-04-06,Hyd,B2B,1383.48,1070_Kimberly Ho
1074,Lynn Morales,Dresses,Casual Midi,2.0,2691.715527131783,0.7,0.0,2025-01-25,Hyderabad,B2C,192.91,1074_Lynn Morales
1076,Lori Preston,T-Shirts,Oversized T-shirt,2.0,2691.715527131783,0.6464664310954064,0.0,2025-01-07,Bangalore,B2C,1408.61,1076_Lori Preston
1077,Gabriel Parrish,T-Shirts,Oversized T-shirt,2.0,2691.715527131783,0.6464664310954064,0.0,2024-09-20,Hyderabad,B2B,902.52,1077_Gabriel Parrish
1078,Debbie Raymond,Jackets,Leather Jacket,2.6557788944723617,4059.56,0.6464664310954064,0.0,2025-02-13,Pune,B2C,-819.94,1078_Debbie Raymond
1084,Kevin Martinez,Shoes,Loafers,2.6557788944723617,2691.715527131783,0.53,0.0,2024-12-24,Pune,B2B,2458.07,1084_Kevin Martinez
1085,James Martinez,Shoes,Slip-ons,2.6557788944723617,2691.715527131783,0.02,0.0,2023-10-18,Pune,B2B,264.73,1085_James Martinez
1086,Douglas Nelson,Accessories,Sunglasses,2.6557788944723617,948.33,0.46,0.0,2025-03-16,Bangalore,B2C,-865.22,1086_Douglas Nelson
1087,Thomas Ramirez,Jeans,Ripped Denim,2.6557788944723617,1976.75,0.7,0.0,2025-07-08,Mumbai,B2C,2790.95,1087_Thomas Ramirez
1088,David Faulkner,Accessories,Caps,2.6557788944723617,3891.14,0.6464664310954064,0.0,2025-05-08,Pune,B2C,1374.27,1088_David Faulkner
1089,Dennis Ross,Shoes,Slip-ons,2.6557788944723617,1412.17,0.7,0.0,2025-02-22,Mumbai,B2C,-355.26,1089_Dennis Ross
1090,Heather Arnold,Shoes,Slip-ons,5.0,2477.82,0.6464664310954064,0.0,2024-11-09,Ahmedabad,B2C,-888.86,1090_Heather Arnold
1091,David Bridges,Accessories,Belts,1.0,2691.715527131783,0.6464664310954064,0.0,2023-07-28,Delhi,B2C,156.43,1091_David Bridges
1093,Amanda Myers,Dresses,Bodycon,2.0,2691.715527131783,0.6464664310954064,0.0,2024-12-03,bengaluru,B2B,2966.76,1093_Amanda Myers
1035,Laura Porter,Accessories,Belts,2.6557788944723617,2691.715527131783,0.6464664310954064,0.0,2025-01-04,Mumbai,B2C,1539.59,1035_Laura Porter
1097,Amber Smith,Accessories,Sunglasses,0.0,2691.715527131783,0.6464664310954064,0.0,2025-01-18,Mumbai,B2C,1141.15,1097_Amber Smith
1098,Diana Jones,Accessories,Caps,0.0,4752.04,0.6464664310954064,0.0,2024-09-08,Ahmedabad,B2C,129.37,1098_Diana Jones
1099,Valerie Walker,Shoes,Loafers,2.6557788944723617,2691.715527131783,0.6464664310954064,0.0,2024-02-22,Pune,B2B,300.02,1099_Valerie Walker
1100,Daniel Brown,Shoes,Boots,2.0,2011.73,0.6464664310954064,0.0,2024-12-30,Hyd,B2C,2493.5,1100_Daniel Brown
1101,Stephen Smith,Jeans,Boyfriend Jeans,2.6557788944723617,2691.715527131783,0.22,0.0,2025-03-04,Pune,B2C,2962.73,1101_Stephen Smith
1102,Kimberly Walter,Jeans,Boyfriend Jeans,5.0,2691.715527131783,0.6464664310954064,0.0,2025-04-15,Hyd,B2C,2776.7,1102_Kimberly Walter
1103,Brandon Webb,Dresses,Bodycon,5.0,1521.46,0.6464664310954064,0.0,2025-06-11,bengaluru,B2B,1713.47,1103_Brandon Webb
1104,Andrew Moreno,Dresses,Maxi Dress,3.0,2752.71,0.6464664310954064,0.0,2024-06-11,Ahmedabad,B2B,1660.01,1104_Andrew Moreno
1106,Evelyn Allison,Jeans,Boyfriend Jeans,3.0,2691.715527131783,0.6464664310954064,0.0,2025-04-01,Pune,B2C,53.28,1106_Evelyn Allison
1036,Nathaniel Thomas,Jeans,Straight Cut,1.0,4601.44,0.6464664310954064,0.0,2024-12-16,Mumbai,B2C,2145.66,1036_Nathaniel Thomas
1109,Nicole Evans,Jeans,Ripped Denim,2.6557788944723617,2691.715527131783,0.6464664310954064,0.0,2025-05-02,hyderbad,B2C,2133.58,1109_Nicole Evans
1110,Michael Velasquez,Jeans,Slim Fit Jeans,4.0,2691.715527131783,0.6464664310954064,0.0,2025-06-26,Mumbai,B2C,2155.68,1110_Michael Velasquez
1114,Robert Williams,Dresses,Bodycon,6.0,568.61,0.2,2729.33,2025-02-18,Delhi,B2C,-689.16,1114_Robert Williams
1115,Carolyn Nelson,Accessories,Belts,2.6557788944723617,2691.715527131783,0.6464664310954064,0.0,2025-06-18,Ahmedabad,B2C,-624.26,1115_Carolyn Nelson
1116,Olivia Jones,Jackets,Bomber Jacket,1.0,2691.715527131783,0.6464664310954064,0.0,2025-03-02,Delhi,B2C,1733.04,1116_Olivia Jones
1118,Jose Jackson,Accessories,Belts,2.6557788944723617,2691.715527131783,0.6464664310954064,0.0,2025-05-01,Bangalore,B2C,1039.53,1118_Jose Jackson
1119,Elizabeth Vega,Jeans,Ripped Denim,2.6557788944723617,2691.715527131783,0.6464664310954064,0.0,2025-05-14,Mumbai,B2C,142.69,1119_Elizabeth Vega
1120,Angelica Gonzalez,Jackets,Puffer Coat,2.6557788944723617,4709.0,0.6464664310954064,0.0,2025-05-05,Ahmedabad,B2C,828.98,1120_Angelica Gonzalez
1123,Michael Clarke,Accessories,Caps,5.0,3978.76,0.6464664310954064,0.0,2024-04-11,Ahmedabad,B2C,1494.78,1123_Michael Clarke
1002,Jessica Gibson,Jackets,Puffer Coat,1.0,2691.715527131783,0.6464664310954064,0.0,2024-12-31,Ahmedabad,B2B,2513.75,1002_Jessica Gibson
1127,Rhonda Ray,Dresses,Bodycon,3.0,4843.44,0.07,13513.2,2024-08-07,Ahmedabad,B2B,2881.91,1127_Rhonda Ray
1129,Miranda Thomas,Jeans,Boyfriend Jeans,2.0,2412.36,0.23,3715.03,2025-06-27,Mumbai,B2C,-668.36,1129_Miranda Thomas
1131,Grace Chavez,T-Shirts,Classic Tee,5.0,2691.715527131783,0.7,0.0,2025-01-18,Delhi,B2C,-941.56,1131_Grace Chavez
1134,Melissa Jenkins,Dresses,Wrap Dress,3.0,2691.715527131783,0.6464664310954064,0.0,2025-05-14,Delhi,B2C,1101.19,1134_Melissa Jenkins
1135,Ronald Ballard,Shoes,Sneakers,4.0,1556.96,0.7,996.45,2024-10-23,Mumbai,B2B,1432.84,1135_Ronald Ballard
1136,Danielle Johnson,Jeans,Straight Cut,2.6557788944723617,3658.42,0.47,0.0,2024-01-27,Mumbai,B2C,1897.33,1136_Danielle Johnson
1137,Jason Moore,Shoes,Sneakers,2.6557788944723617,4206.06,0.6464664310954064,0.0,2025-04-23,Delhi,B2B,1161.76,1137_Jason Moore
1139,Katherine Reyes,T-Shirts,Graphic Tee,2.6557788944723617,2691.715527131783,0.21,0.0,2024-10-28,Bangalore,B2C,-832.45,1139_Katherine Reyes
1140,Dawn Smith,Accessories,Belts,4.0,2691.715527131783,0.6464664310954064,0.0,2024-08-13,Hyderabad,B2B,-127.91,1140_Dawn Smith
1141,Sarah Pacheco,T-Shirts,Graphic Tee,2.6557788944723617,2691.715527131783,0.7,0.0,2024-04-19,Delhi,B2C,429.67,1141_Sarah Pacheco
1142,Daniel Alvarez,Dresses,Bodycon,6.0,3004.58,0.6464664310954064,0.0,2024-02-22,Hyderabad,B2C,-509.67,1142_Daniel Alvarez
1143,Bernard Ramirez,Jackets,Denim Jacket,2.6557788944723617,2691.715527131783,0.6464664310954064,0.0,2025-05-05,Bangalore,B2C,816.49,1143_Bernard Ramirez
1145,Jorge Anderson,T-Shirts,Graphic Tee,2.0,3607.9,0.7,432.95,2024-11-06,hyderbad,B2B,-171.58,1145_Jorge Anderson
1146,Jacqueline Jenkins,Accessories,Belts,2.6557788944723617,2691.715527131783,0.7,0.0,2025-03-03,Pune,B2C,-431.7,1146_Jacqueline Jenkins
1147,Tracy Miller,Dresses,Casual Midi,2.6557788944723617,2875.46,0.6464664310954064,0.0,2024-12-06,Delhi,B2B,-794.99,1147_Tracy Miller
1148,Travis Lopez,Accessories,Belts,2.6557788944723617,2471.48,0.7,0.0,2025-01-23,Mumbai,B2C,2247.9,1148_Travis Lopez
1149,Steven Ortiz,Dresses,Bodycon,2.0,2691.715527131783,0.6464664310954064,0.0,2024-10-05,Hyderabad,B2B,562.69,1149_Steven Ortiz
1150,Brittany Robinson,Accessories,Sunglasses,2.6557788944723617,1554.9,0.6464664310954064,0.0,2024-10-17,Ahmedabad,B2C,457.65,1150_Brittany Robinson
1151,Joseph Allen,Jeans,Straight Cut,4.0,2266.44,0.33,6074.06,2025-07-17,Pune,B2C,-655.45,1151_Joseph Allen
1152,Matthew Deleon,Shoes,Slip-ons,1.0,2691.715527131783,0.7,0.0,2024-11-03,Pune,B2C,454.45,1152_Matthew Deleon
1153,Julia Evans,Accessories,Belts,1.0,478.59,0.6464664310954064,0.0,2024-12-15,Delhi,B2B,-681.2,1153_Julia Evans
1154,Robert Parks,Accessories,Watches,2.6557788944723617,2691.715527131783,0.6464664310954064,0.0,2024-10-10,Bangalore,B2C,52.85,1154_Robert Parks
1155,Sean Small,Shoes,Slip-ons,2.6557788944723617,2691.715527131783,0.64,0.0,2024-11-08,Mumbai,B2C,2493.12,1155_Sean Small
1157,Dean Allen,Jeans,Ripped Denim,6.0,645.03,0.6464664310954064,0.0,2025-06-25,Ahmedabad,B2C,2724.92,1157_Dean Allen
1158,Vicki Jackson,Dresses,Wrap Dress,2.6557788944723617,4516.08,0.6464664310954064,0.0,2025-07-06,Delhi,B2B,2164.95,1158_Vicki Jackson
1160,Ruben Oconnell,Dresses,Casual Midi,0.0,2691.715527131783,0.7,0.0,2024-11-11,Hyderabad,B2C,-711.19,1160_Ruben Oconnell
1161,Laura Gallegos,T-Shirts,Classic Tee,2.6557788944723617,1801.91,0.6464664310954064,0.0,2024-03-01,Mumbai,B2C,502.86,1161_Laura Gallegos
1162,Christopher Harvey,Shoes,Boots,4.0,2691.715527131783,0.14,0.0,2024-11-25,Mumbai,B2C,2566.05,1162_Christopher Harvey
1163,Scott Hampton,Accessories,Sunglasses,2.6557788944723617,1033.58,0.68,0.0,2025-01-09,bengaluru,B2C,-441.46,1163_Scott Hampton
1165,Joshua Jones,T-Shirts,Classic Tee,2.0,2691.715527131783,0.08,0.0,2024-10-04,bengaluru,B2B,-102.32,1165_Joshua Jones
1166,Jennifer Johnson,Jackets,Bomber Jacket,2.6557788944723617,2691.715527131783,0.7,0.0,2023-08-27,Ahmedabad,B2C,285.44,1166_Jennifer Johnson
1167,Robert Evans,T-Shirts,Oversized T-shirt,0.0,4595.9,0.09,0.0,2025-05-14,Bangalore,B2C,-653.8,1167_Robert Evans
1168,Eugene Olson Jr.,Accessories,Sunglasses,0.0,3655.71,0.48,0.0,2024-11-13,hyderbad,B2C,2024.15,1168_Eugene Olson Jr.
1171,Richard Johnson,Jeans,Straight Cut,1.0,2691.715527131783,0.6464664310954064,0.0,2025-06-16,Pune,B2B,2475.83,1171_Richard Johnson
1172,Diane Davis,Jackets,Puffer Coat,2.0,2719.32,0.6464664310954064,0.0,2025-05-02,Hyd,B2C,655.1,1172_Diane Davis
1174,Tiffany Flores,Jackets,Leather Jacket,6.0,4984.65,0.42,17346.58,2024-12-23,Bangalore,B2C,2931.32,1174_Tiffany Flores
1175,Ashley Brown,Dresses,Casual Midi,3.0,2691.715527131783,0.6464664310954064,0.0,2024-10-01,Ahmedabad,B2C,728.61,1175_Ashley Brown
1177,Elizabeth Torres,Jeans,Straight Cut,2.6557788944723617,2426.13,0.6464664310954064,0.0,2025-03-30,Ahmedabad,B2C,353.91,1177_Elizabeth Torres
1179,Kevin Allen,Jackets,Bomber Jacket,0.0,2691.715527131783,0.6464664310954064,0.0,2025-04-04,Mumbai,B2C,510.53,1179_Kevin Allen
1181,John Barber,Jackets,Bomber Jacket,2.6557788944723617,2691.715527131783,0.6464664310954064,0.0,2025-03-16,Mumbai,B2B,2564.06,1181_John Barber
1182,Andrew Mclaughlin,Jeans,Slim Fit Jeans,1.0,2691.715527131783,0.6464664310954064,0.0,2024-08-06,Pune,B2C,-747.25,1182_Andrew Mclaughlin
1183,Sherry Ward,Accessories,Watches,6.0,2372.3,0.6464664310954064,0.0,2024-03-27,Delhi,B2C,1888.87,1183_Sherry Ward
1184,Craig Farrell,Jeans,Ripped Denim,0.0,2697.1,0.6464664310954064,0.0,2025-06-21,Delhi,B2B,1518.99,1184_Craig Farrell
1185,Stacy Brady,Accessories,Belts,2.6557788944723617,2691.715527131783,0.6464664310954064,0.0,2025-05-14,Delhi,B2C,-445.19,1185_Stacy Brady
1186,Daniel Patton,Jeans,Boyfriend Jeans,6.0,2691.715527131783,0.7,0.0,2025-06-12,Bangalore,B2B,-40.48,1186_Daniel Patton
1188,Maria Morrow,Accessories,Belts,6.0,4910.28,0.12,25926.28,2024-08-27,Bangalore,B2C,2089.25,1188_Maria Morrow
1189,Elizabeth Johnson,T-Shirts,Oversized T-shirt,2.6557788944723617,4808.1,0.6464664310954064,0.0,2025-01-28,Ahmedabad,B2C,392.87,1189_Elizabeth Johnson
1190,Antonio Boyd PhD,Jackets,Puffer Coat,2.6557788944723617,2691.715527131783,0.63,0.0,2025-05-27,Pune,B2B,75.04,1190_Antonio Boyd PhD
1193,Christine Lopez,Dresses,Casual Midi,2.6557788944723617,3031.06,0.6464664310954064,0.0,2024-08-08,Pune,B2B,-682.74,1193_Christine Lopez
1032,Stephanie Booth,Accessories,Sunglasses,2.6557788944723617,2691.715527131783,0.6464664310954064,0.0,2025-07-09,Ahmedabad,B2C,1941.65,1032_Stephanie Booth
1196,Michael Hawkins,Jeans,Slim Fit Jeans,2.6557788944723617,3959.06,0.37,0.0,2025-05-14,Hyd,B2B,1539.5,1196_Michael Hawkins
1198,Jacqueline Erickson,Accessories,Sunglasses,3.0,3594.97,0.6464664310954064,0.0,2025-04-17,Delhi,B2C,2422.27,1198_Jacqueline Erickson
1199,Jade Chavez,Shoes,Boots,2.6557788944723617,2317.1,0.6464664310954064,0.0,2025-02-02,Bangalore,B2C,2637.77,1199_Jade Chavez
1201,Crystal Hayes MD,Jackets,Bomber Jacket,2.0,3507.85,0.6464664310954064,0.0,2025-01-10,Pune,B2B,1023.04,1201_Crystal Hayes MD
1202,Amy Walker,Accessories,Sunglasses,2.6557788944723617,2691.715527131783,0.6464664310954064,0.0,2025-03-23,bengaluru,B2C,-207.53,1202_Amy Walker
1203,Amy Gonzales,T-Shirts,Crop Top,5.0,2691.715527131783,0.6464664310954064,0.0,2025-01-14,Hyd,B2C,657.59,1203_Amy Gonzales
1204,David Parker,Shoes,Slip-ons,2.6557788944723617,4213.4,0.6464664310954064,0.0,2024-11-12,Pune,B2B,1867.53,1204_David Parker
1205,Jennifer Williams,Jeans,Slim Fit Jeans,2.6557788944723617,696.49,0.6464664310954064,0.0,2025-06-11,Delhi,B2C,-24.51,1205_Jennifer Williams
1206,Charles White,T-Shirts,Classic Tee,0.0,2691.715527131783,0.6464664310954064,0.0,2025-03-31,hyderbad,B2C,2472.24,1206_Charles White
1207,Jerome Richardson,Jeans,Straight Cut,2.6557788944723617,563.14,0.33,0.0,2024-05-21,Ahmedabad,B2B,945.7,1207_Jerome Richardson
1208,Jean Yoder,Jackets,Denim Jacket,1.0,2691.715527131783,0.6464664310954064,0.0,2025-01-10,Mumbai,B2C,648.73,1208_Jean Yoder
1209,Theodore Yang,Accessories,Watches,2.6557788944723617,4029.87,0.6464664310954064,0.0,2025-01-09,Ahmedabad,B2C,1447.79,1209_Theodore Yang
1210,Rebecca Grant,Accessories,Watches,4.0,2691.715527131783,0.7,0.0,2025-05-26,Delhi,B2C,2179.54,1210_Rebecca Grant
1211,Kelli Young,Jeans,Ripped Denim,2.6557788944723617,1560.37,0.6464664310954064,0.0,2024-12-04,Ahmedabad,B2C,2783.91,1211_Kelli Young
1212,Bradley Quinn,Shoes,Slip-ons,1.0,4098.12,0.6464664310954064,0.0,2024-10-17,Hyd,B2C,-656.35,1212_Bradley Quinn
1213,Darrell Reynolds,T-Shirts,Classic Tee,2.6557788944723617,2691.715527131783,0.6464664310954064,0.0,2025-01-27,Ahmedabad,B2C,1093.98,1213_Darrell Reynolds
1214,Alicia Hernandez,Jackets,Leather Jacket,4.0,1273.6,0.6464664310954064,0.0,2025-06-18,Hyd,B2C,1851.89,1214_Alicia Hernandez
1216,Benjamin Dunlap,T-Shirts,Classic Tee,6.0,2691.715527131783,0.7,0.0,2024-07-22,Delhi,B2B,2986.8,1216_Benjamin Dunlap
1218,Jamie Alexander,Dresses,Wrap Dress,3.0,1544.45,0.33,3104.34,2025-03-31,Hyd,B2B,707.56,1218_Jamie Alexander
1219,Kayla Crawford,Jeans,Straight Cut,2.6557788944723617,2691.715527131783,0.6464664310954064,0.0,2024-11-28,bengaluru,B2C,2206.0,1219_Kayla Crawford
1220,Amber Rivera,T-Shirts,Oversized T-shirt,2.6557788944723617,2691.715527131783,0.6464664310954064,0.0,2024-07-22,bengaluru,B2C,1598.22,1220_Amber Rivera
1221,Cody Mitchell,Accessories,Belts,3.0,2691.715527131783,0.6464664310954064,0.0,2024-09-28,Mumbai,B2B,898.67,1221_Cody Mitchell
1222,Karen Pennington,T-Shirts,Classic Tee,2.6557788944723617,683.85,0.6464664310954064,0.0,2024-10-30,Pune,B2C,1489.45,1222_Karen Pennington
1224,Shelby Lewis,Dresses,Wrap Dress,2.6557788944723617,2691.715527131783,0.6464664310954064,0.0,2025-03-21,Ahmedabad,B2C,2219.56,1224_Shelby Lewis
1225,Gregory Flores,Shoes,Loafers,1.0,1406.32,0.7,70.32,2025-07-13,Bangalore,B2C,1937.71,1225_Gregory Flores
1226,Jeffrey Haynes,Dresses,Bodycon,1.0,2691.715527131783,0.7,0.0,2024-10-26,Ahmedabad,B2B,2806.56,1226_Jeffrey Haynes
1227,Antonio Moses,Accessories,Sunglasses,2.0,2691.715527131783,0.25,0.0,2024-03-05,hyderbad,B2C,2096.68,1227_Antonio Moses
1048,Dr. Adam Schultz,Accessories,Caps,2.6557788944723617,2298.27,0.59,0.0,2025-03-27,Pune,B2B,2994.93,1048_Dr. Adam Schultz
1232,Sierra Miller,Shoes,Sneakers,2.0,2526.77,0.6464664310954064,0.0,2023-09-14,Mumbai,B2C,1494.67,1232_Sierra Miller
1233,Katie Garcia,Jackets,Puffer Coat,1.0,2691.715527131783,0.07,0.0,2025-04-25,Bangalore,B2C,2237.24,1233_Katie Garcia
1234,Timothy Goodman,Jeans,Straight Cut,2.6557788944723617,1069.88,0.05,0.0,2025-06-24,Pune,B2B,110.58,1234_Timothy Goodman
1036,Juan White,T-Shirts,Oversized T-shirt,2.0,4802.42,0.7,1728.87,2025-04-18,hyderbad,B2C,605.03,1036_Juan White
1237,Matthew Holloway,T-Shirts,Classic Tee,2.6557788944723617,2691.715527131783,0.29,0.0,2025-06-09,Pune,B2C,-465.98,1237_Matthew Holloway
1239,Karina Davis,T-Shirts,Graphic Tee,4.0,644.58,0.6464664310954064,0.0,2024-10-20,Delhi,B2B,1097.88,1239_Karina Davis
1240,Melanie Ramirez,Dresses,Casual Midi,2.6557788944723617,4634.13,0.6464664310954064,0.0,2023-07-29,Bangalore,B2C,2625.44,1240_Melanie Ramirez
